CategoryID,AttributeID,description,display_name,free_text,variant
16000033,513102357501624,Case Size,Case Size,No,No
16000036,513102357501624,Case Size,Case Size,No,No
16000064,513102357501624,Case Size,Case Size,No,No
16000065,513102357501624,Case Size,Case Size,No,No
16000067,513102357501624,Case Size,Case Size,No,No
16000008,513105301815796,Case Width,Case Width,No,No
16000010,513105301815796,Case Width,Case Width,No,No
16000012,513105301815796,Case Width,Case Width,No,No
16000014,513105301815796,Case Width,Case Width,No,No
16000018,513105301815796,Case Width,Case Width,No,No
16000019,513105301815796,Case Width,Case Width,No,No
16000021,513105301815796,Case Width,Case Width,No,No
16000022,513105301815796,Case Width,Case Width,No,No
16000024,513105301815796,Case Width,Case Width,No,No
16000025,513105301815796,Case Width,Case Width,No,No
16000051,513105301815796,Case Width,Case Width,No,No
16000053,513105301815796,Case Width,Case Width,No,No
16000054,513105301815796,Case Width,Case Width,No,No
16000055,513105301815796,Case Width,Case Width,No,No
16000056,513105301815796,Case Width,Case Width,No,No
16000057,513105301815796,Case Width,Case Width,No,No
16000058,513105301815796,Case Width,Case Width,No,No
16000059,513105301815796,Case Width,Case Width,No,No
16000060,513105301815796,Case Width,Case Width,No,No
16000061,513105301815796,Case Width,Case Width,No,No
16000062,513105301815796,Case Width,Case Width,No,No
16000063,513105301815796,Case Width,Case Width,No,No
16000065,513105301815796,Case Width,Case Width,No,No
16000069,513105301815796,Case Width,Case Width,No,No
16000070,513105301815796,Case Width,Case Width,No,No
16000072,513105301815796,Case Width,Case Width,No,No
16000073,513105301815796,Case Width,Case Width,No,No
16000074,513105301815796,Case Width,Case Width,No,No
16000075,513105301815796,Case Width,Case Width,No,No
16000076,513105301815796,Case Width,Case Width,No,No
16000078,513105301815796,Case Width,Case Width,No,No
16000079,513105301815796,Case Width,Case Width,No,No
16000081,513105301815796,Case Width,Case Width,No,No
16000082,513105301815796,Case Width,Case Width,No,No
16000083,513105301815796,Case Width,Case Width,No,No
16000084,513105301815796,Case Width,Case Width,No,No
16000085,513105301815796,Case Width,Case Width,No,No
16000086,513105301815796,Case Width,Case Width,No,No
16000087,513105301815796,Case Width,Case Width,No,No
16000088,513105301815796,Case Width,Case Width,No,No
16000012,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000024,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000055,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000056,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000057,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000058,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000059,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000060,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000061,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000062,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000063,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000076,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000085,513106316802706,Center Stone Shape,Center Stone Shape,No,No
16000087,513106316802706,Center Stone Shape,Center Stone Shape,No,No
9000150,513138991684611,Leg Opening,Leg Opening,No,No
9000221,513138991684611,Leg Opening,Leg Opening,No,No
9000224,513138991684611,Leg Opening,Leg Opening,No,No
9000226,513138991684611,Leg Opening,Leg Opening,No,No
16000209,513138991684611,Leg Opening,Leg Opening,No,No
16000210,513138991684611,Leg Opening,Leg Opening,No,No
16000211,513138991684611,Leg Opening,Leg Opening,No,No
16000218,513138991684611,Leg Opening,Leg Opening,No,No
16000011,513715621774132,Complication,Complication,No,No
16000015,513715621774132,Complication,Complication,No,No
16000023,513715621774132,Complication,Complication,No,No
16000026,513715621774132,Complication,Complication,No,No
16000033,513715621774132,Complication,Complication,No,No
16000036,513715621774132,Complication,Complication,No,No
16000064,513715621774132,Complication,Complication,No,No
16000065,513715621774132,Complication,Complication,No,No
16000067,513715621774132,Complication,Complication,No,No
16000011,513717034315857,Crystal Material,Crystal Material,No,No
16000015,513717034315857,Crystal Material,Crystal Material,No,No
16000023,513717034315857,Crystal Material,Crystal Material,No,No
16000026,513717034315857,Crystal Material,Crystal Material,No,No
16000033,513717034315857,Crystal Material,Crystal Material,No,No
16000036,513717034315857,Crystal Material,Crystal Material,No,No
16000064,513717034315857,Crystal Material,Crystal Material,No,No
16000065,513717034315857,Crystal Material,Crystal Material,No,No
16000067,513717034315857,Crystal Material,Crystal Material,No,No
16000011,513718028329318,Dial Markers,Dial Markers,No,No
16000015,513718028329318,Dial Markers,Dial Markers,No,No
16000023,513718028329318,Dial Markers,Dial Markers,No,No
16000026,513718028329318,Dial Markers,Dial Markers,No,No
16000033,513718028329318,Dial Markers,Dial Markers,No,No
16000036,513718028329318,Dial Markers,Dial Markers,No,No
16000064,513718028329318,Dial Markers,Dial Markers,No,No
16000065,513718028329318,Dial Markers,Dial Markers,No,No
16000067,513718028329318,Dial Markers,Dial Markers,No,No
16000008,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000010,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000012,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000018,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000019,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000020,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000021,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000022,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000024,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000051,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000053,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000054,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000055,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000056,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000057,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000058,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000059,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000060,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000061,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000062,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000063,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000069,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000070,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000071,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000072,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000073,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000074,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000075,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000076,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000078,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000079,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000080,513719161273299,Diamond Clarity,Diamond Clarity,No,No
16000081,513719161273299,Diamond Clarity,Diamond Clarity,No,No
